,Text Length,Average Word Length,Max Word Length,% Special Characters,Language,Sentiment,Subjectivity,Toxicity,Fluency,Formality,train_test_split
1389,121,3.6923076923076925,8,0.024793388429752067,en,-0.037500000000000006,0.3,0.001470564166083932,0.8404569029808044,0.11148601770401001,Train
1390,77,4.571428571428571,8,0.025974025974025976,en,-0.16666666666666666,0.43333333333333335,0.8203302025794983,0.9742974042892456,0.3563871383666992,Train
1391,130,4.954545454545454,12,0.03076923076923077,en,-0.28125,0.61875,0.0008804849931038916,0.8371058106422424,0.6400973796844482,Train
1392,29,4.0,7,0.034482758620689655,cy,-0.15,0.55,0.0008642441243864596,0.9813656806945801,0.20752274990081787,Train
1393,78,5.076923076923077,11,0.05128205128205128,en,-0.5,0.9,0.02094615250825882,0.5438687205314636,0.10206872224807739,Train
1396,130,4.954545454545454,9,0.038461538461538464,en,-0.3,0.5,0.05169261619448662,0.2834385633468628,0.5799312591552734,Train
1397,104,4.833333333333333,8,0.019230769230769232,en,0.4,1.0,0.0008085460867732763,0.9107312560081482,0.7240521907806396,Train
1398,125,6.0,16,0.048,en,-0.11666666666666667,0.5083333333333333,0.003992226906120777,0.8960103988647461,0.23729151487350464,Train
1402,106,6.133333333333334,15,0.05660377358490566,en,0.19999999999999998,1.0,0.0009476655395701528,0.4436330199241638,0.1410834789276123,Train
1403,77,3.875,5,0.03896103896103896,en,-0.5833333333333334,0.5833333333333334,0.511633038520813,0.8373087048530579,0.017601311206817627,Train
1404,73,4.6923076923076925,8,0.0547945205479452,en,0.0,0.4666666666666666,0.0013038211036473513,0.9280574321746826,0.7431752681732178,Train
1405,101,4.368421052631579,8,0.06930693069306931,en,-0.08333333333333333,0.03333333333333333,0.000940292258746922,0.957852303981781,0.190637469291687,Train
1406,83,3.6666666666666665,9,0.024096385542168676,en,0.21666666666666667,0.27777777777777773,0.0013565588742494583,0.5641708374023438,0.031189024448394775,Train
1407,23,5.0,11,0.043478260869565216,en,0.0,0.0,0.006271031219512224,0.9846499562263489,0.9941017031669617,Train
1408,15,7.0,8,0.0,de,0.0,0.0,0.9946698546409607,0.8581522107124329,0.09943783283233643,Train
1409,42,4.375,8,0.023809523809523808,en,0.8,0.9,0.000609607610385865,0.971660315990448,0.4658253788948059,Train
1411,87,4.866666666666666,12,0.034482758620689655,en,0.0,0.0,0.07369443029165268,0.8697509765625,0.1802208423614502,Train
1412,71,3.8,7,0.028169014084507043,en,0.5,0.5,0.0038464879617094994,0.6029765009880066,0.296134889125824,Train
1414,88,4.5625,15,0.07954545454545454,en,1.0,1.0,0.0016747374320402741,0.7279040813446045,0.031947433948516846,Train
1415,128,4.863636363636363,9,0.0546875,en,0.25,0.29791666666666666,0.0008348193950951099,0.05334073305130005,0.3011932969093323,Train
1417,64,4.416666666666667,8,0.015625,en,0.0,0.0,0.004732877481728792,0.47655850648880005,0.007074952125549316,Train
1418,92,3.4285714285714284,9,0.010869565217391304,en,0.0,0.0,0.3703761398792267,0.2949146628379822,0.007953286170959473,Train
1419,41,3.6666666666666665,8,0.04878048780487805,en,0.0,0.0,0.0007096919580362737,0.8871414065361023,0.1320340633392334,Train
1423,140,4.875,16,0.05,en,0.13666666666666666,0.5866666666666667,0.6233718395233154,0.3155275583267212,0.10721373558044434,Train
1425,116,4.571428571428571,8,0.034482758620689655,en,0.09999999999999999,0.16666666666666666,0.3527477979660034,0.4255211353302002,0.2612305283546448,Train
1426,122,5.15,11,0.02459016393442623,en,-0.37777777777777777,0.6222222222222222,0.13484591245651245,0.45807141065597534,0.43586504459381104,Train
1427,135,4.230769230769231,14,0.044444444444444446,en,-0.2013888888888889,0.3347222222222222,0.008045382797718048,0.884431779384613,0.45202726125717163,Train
1430,102,4.722222222222222,12,0.049019607843137254,en,0.4,0.4,0.003193455981090665,0.849479615688324,0.08834916353225708,Train
1431,88,3.888888888888889,9,0.011363636363636364,en,0.0,0.0,0.054947379976511,0.950204610824585,0.026151418685913086,Train
1433,118,4.666666666666667,9,0.05084745762711865,en,0.35,0.33333333333333337,0.0007575199706479907,0.9069161415100098,0.6663439273834229,Train
1435,119,4.454545454545454,18,0.058823529411764705,en,0.25,0.30000000000000004,0.012547479942440987,0.7368024587631226,0.21359854936599731,Train
1438,129,4.6521739130434785,7,0.046511627906976744,en,0.228125,0.4458333333333333,0.0008982820436358452,0.9526018500328064,0.5644795894622803,Train
1442,140,4.423076923076923,8,0.014285714285714285,en,0.35,0.7,0.03238263353705406,0.16210120916366577,0.5614523887634277,Train
1443,135,4.625,9,0.05185185185185185,en,-0.6875,0.7,0.23283915221691132,0.2992404103279114,0.2525709867477417,Train
1444,111,3.6666666666666665,8,0.04504504504504504,en,-0.5,1.0,0.0011438096407800913,0.805310845375061,0.3223060965538025,Train
1447,139,5.318181818181818,15,0.05755395683453238,en,0.15625,1.0,0.0034519087057560682,0.32575374841690063,0.2948378324508667,Train
1448,133,4.153846153846154,9,0.03759398496240601,en,0.25625,0.4,0.016671674326062202,0.5884007215499878,0.041401207447052,Train
1450,109,4.190476190476191,15,0.027522935779816515,en,-0.6999999999999998,0.6666666666666666,0.001117683481425047,0.9210879802703857,0.5378540754318237,Train
1451,110,5.166666666666667,11,0.045454545454545456,en,0.08333333333333333,0.16666666666666666,0.0019146467093378305,0.9479963183403015,0.4308619499206543,Train
1452,91,4.75,10,0.02197802197802198,en,0.0,1.0,0.009948204271495342,0.9021247029304504,0.25150591135025024,Train
1453,51,4.777777777777778,9,0.0392156862745098,en,-0.6,1.0,0.0005940650589764118,0.6617658138275146,0.351504921913147,Train
1455,89,5.923076923076923,13,0.0449438202247191,en,0.0,0.0,0.0027235744055360556,0.8985260725021362,0.6715856790542603,Train
1456,78,4.5,9,0.01282051282051282,en,-0.2,0.3,0.0006778276874683797,0.042636752128601074,0.19552302360534668,Train
1457,133,3.962962962962963,7,0.045112781954887216,en,-0.049999999999999996,0.19999999999999998,0.008031056262552738,0.9727721214294434,0.826917290687561,Train
1458,82,3.611111111111111,8,0.012195121951219513,en,-0.75,1.0,0.7229089736938477,0.06119745969772339,0.18886393308639526,Train
1459,90,3.789473684210526,6,0.03333333333333333,en,0.25,0.25,0.0036330358125269413,0.8219013810157776,0.21684414148330688,Train
1460,130,4.695652173913044,10,0.007692307692307693,en,-0.3,0.6,0.2808985114097595,0.21013903617858887,0.3092123866081238,Train
1462,133,4.36,8,0.03007518796992481,en,0.04166666666666667,0.375,0.0007073129527270794,0.7557205557823181,0.40895718336105347,Train
1463,99,4.5,20,0.020202020202020204,en,0.0,0.0,0.003395905252546072,0.4715569019317627,0.20582473278045654,Train
1464,61,5.2,12,0.01639344262295082,en,0.0,0.0,0.014680447988212109,0.7226217985153198,0.4263737201690674,Train
1466,105,4.578947368421052,8,0.06666666666666667,en,0.1952380952380952,0.6452380952380953,0.9110708236694336,0.9482131004333496,0.005120038986206055,Train
1467,108,3.739130434782609,8,0.0,en,0.0,0.0,0.002007089089602232,0.29473477602005005,0.3897772431373596,Train
1469,101,3.4347826086956523,7,0.019801980198019802,en,0.11666666666666665,0.39999999999999997,0.06489412486553192,0.9429522752761841,0.04320549964904785,Train
1470,91,4.75,13,0.01098901098901099,en,0.3,0.5,0.0010506780818104744,0.7841916680335999,0.5973246097564697,Train
1472,38,3.875,7,0.05263157894736842,en,0.0,0.5,0.025042034685611725,0.23964768648147583,0.07172638177871704,Train
1474,139,5.086956521739131,12,0.03597122302158273,en,0.19999999999999998,0.9,0.0018956275889649987,0.687775194644928,0.014048337936401367,Train
1476,100,4.9411764705882355,11,0.03,en,0.0,0.5,0.007367262616753578,0.9514236450195312,0.6443448066711426,Train
1477,34,4.0,5,0.08823529411764706,en,0.2857142857142857,0.5357142857142857,0.08386873453855515,0.8409153819084167,0.13801825046539307,Train
1479,52,5.625,10,0.11538461538461539,en,-1.0,1.0,0.02898193709552288,0.6945001482963562,0.008960306644439697,Train
1480,34,4.0,7,0.11764705882352941,et,0.0,0.0,0.3078230619430542,0.913681149482727,0.007344484329223633,Train
1482,141,5.761904761904762,15,0.028368794326241134,en,-0.04318181818181818,0.6738636363636363,0.0009715516353026032,0.8959729075431824,0.3875216245651245,Train
1485,140,3.8620689655172415,7,0.02142857142857143,en,-0.32499999999999996,0.5166666666666666,0.32303890585899353,0.8284593820571899,0.07890099287033081,Train
1486,90,4.352941176470588,9,0.03333333333333333,en,0.6,1.0,0.02261511981487274,0.41095274686813354,0.12851959466934204,Train
1487,44,3.090909090909091,7,0.022727272727272728,en,0.0,0.0,0.5066841244697571,0.9587439894676208,0.040716588497161865,Train
1488,131,4.5,12,0.04580152671755725,en,-0.25,0.8333333333333334,0.0006254721665754914,0.16162949800491333,0.08581751585006714,Train
1490,73,4.6923076923076925,10,0.0410958904109589,en,0.0,0.0,0.0007409058162011206,0.7675084471702576,0.3168414235115051,Train
1493,126,7.466666666666667,35,0.07142857142857142,en,-1.0,1.0,0.16337154805660248,0.5760204792022705,0.1936933994293213,Train
1494,135,5.476190476190476,19,0.08888888888888889,en,-1.0,1.0,0.7325522303581238,0.5967411994934082,0.15165120363235474,Train
1495,86,7.7,15,0.09302325581395349,en,0.0,0.0,0.7354899644851685,0.4204447269439697,0.014480233192443848,Train
1496,40,4.125,7,0.0,en,-0.6666666666666666,0.9,0.9689865708351135,0.1923203468322754,0.12026339769363403,Train
1497,120,4.5,10,0.03333333333333333,en,0.0,0.0,0.046748798340559006,0.9364252686500549,0.1716364622116089,Train
1499,136,5.523809523809524,15,0.07352941176470588,en,0.3340909090909091,0.7511363636363637,0.0014953669160604477,0.36480551958084106,0.28750061988830566,Train
1500,139,4.833333333333333,11,0.08633093525179857,en,0.8,1.0,0.033615030348300934,0.8056061267852783,0.7307245135307312,Train
1501,124,4.434782608695652,12,0.024193548387096774,en,0.25,0.3125,0.0009491044911555946,0.9556344747543335,0.5467675924301147,Train
1503,114,3.7916666666666665,9,0.0,en,0.20833333333333331,0.2583333333333334,0.05031687021255493,0.8585066795349121,0.10235071182250977,Train
1504,126,6.055555555555555,15,0.047619047619047616,en,0.0,0.0,0.07774294167757034,0.910499632358551,0.6681545376777649,Train
1505,73,5.166666666666667,8,0.0410958904109589,en,-0.5,1.0,0.0038952981121838093,0.9659065008163452,0.8995481729507446,Train
1511,47,4.333333333333333,8,0.06382978723404255,en,0.0,0.0,0.8399524092674255,0.9725081324577332,0.13674676418304443,Train
1516,95,4.333333333333333,10,0.031578947368421054,en,0.0,0.0,0.007232103496789932,0.8616728186607361,0.20816177129745483,Train
1517,110,7.538461538461538,16,0.00909090909090909,en,0.0,0.0,0.01935124211013317,0.39259612560272217,0.338775634765625,Train
1518,133,4.826086956521739,11,0.06015037593984962,en,0.8,1.0,0.0031407319474965334,0.2521849274635315,0.01361161470413208,Train
1522,74,9.714285714285714,18,0.08108108108108109,en,0.3181818181818182,0.5272727272727272,0.0217692069709301,0.7736725211143494,0.1012154221534729,Train
1523,19,4.0,7,0.0,en,0.0,0.0,0.3795258402824402,0.9853889346122742,0.3874119520187378,Train
1524,124,4.0,10,0.04032258064516129,en,-0.0625,0.4666666666666666,0.0015500748995691538,0.9563353061676025,0.2851715087890625,Train
1526,69,4.0,8,0.014492753623188406,en,-0.275,0.325,0.11448930948972702,0.3377766013145447,0.1816285252571106,Train
1527,131,4.739130434782608,10,0.04580152671755725,en,0.5333333333333333,0.725,0.0006734106573276222,0.4846985936164856,0.8962787389755249,Train
1528,32,4.5,7,0.0,en,-0.13333333333333333,0.45555555555555555,0.002260923618450761,0.2870320677757263,0.08771198987960815,Train
1530,77,4.571428571428571,8,0.05194805194805195,en,-0.5,0.8333333333333334,0.8111210465431213,0.8172933459281921,0.969041109085083,Train
1533,12,5.5,6,0.16666666666666666,af,0.4375,0.65,0.012687591835856438,0.40598881244659424,0.13848286867141724,Train
1537,84,4.0,7,0.03571428571428571,en,-0.5,0.29999999999999993,0.13641411066055298,0.7978088855743408,0.2116444706916809,Train
1538,131,5.6,19,0.07633587786259542,en,0.3125,0.25,0.006817378103733063,0.8440436720848083,0.25302475690841675,Train
1541,62,4.25,10,0.03225806451612903,en,0.0,0.0,0.007403722032904625,0.8744508624076843,0.07477378845214844,Train
1547,46,3.7,8,0.10869565217391304,en,-0.3333333333333333,0.6666666666666666,0.004962405655533075,0.5104345679283142,0.1646844744682312,Train
1549,92,5.2,15,0.25,en,-0.23958333333333331,0.3770833333333333,0.029422424733638763,0.7699780464172363,0.005295455455780029,Train
1550,67,4.666666666666667,9,0.08955223880597014,en,1.0,0.6,0.0011150715872645378,0.7523763179779053,0.006712019443511963,Train
1553,125,4.478260869565218,8,0.032,en,0.4583333333333333,0.8333333333333334,0.10273229330778122,0.9469814896583557,0.5760236382484436,Train
1555,56,4.181818181818182,7,0.07142857142857142,en,0.0,0.0,0.0022689441684633493,0.8818304538726807,0.10732823610305786,Train
1557,68,3.9285714285714284,10,0.058823529411764705,en,-0.2125,0.75,0.012627975083887577,0.7233260273933411,0.47780299186706543,Train
1558,75,4.428571428571429,10,0.013333333333333334,en,-0.25,0.75,0.8660533428192139,0.33594566583633423,0.21811848878860474,Train
1561,91,3.380952380952381,9,0.06593406593406594,en,-1.0,1.0,0.0010886405361816287,0.2681106925010681,0.07146698236465454,Train
1562,97,4.764705882352941,11,0.041237113402061855,en,-0.043333333333333335,0.4,0.13523273169994354,0.5213091969490051,0.2211512327194214,Train
1563,71,5.545454545454546,8,0.08450704225352113,en,-0.7,1.0,0.9947068095207214,0.9346505403518677,0.09773701429367065,Train
1564,26,2.857142857142857,5,0.0,ro,0.0,0.0,0.07132312655448914,0.9776594042778015,0.025294840335845947,Train
1565,126,4.08,9,0.047619047619047616,en,0.0722222222222222,0.19444444444444448,0.012919919565320015,0.9657763838768005,0.3692932724952698,Train
1567,35,4.142857142857143,6,0.08571428571428572,en,0.0,0.0,0.0024482032749801874,0.6512441635131836,0.14005118608474731,Train
1568,133,6.052631578947368,13,0.03759398496240601,en,-0.7,0.9,0.0008156003314070404,0.5467849373817444,0.5125157833099365,Train
1570,124,4.857142857142857,14,0.056451612903225805,en,0.25,0.3333333333333333,0.09936437755823135,0.7523444890975952,0.010607361793518066,Train
1571,115,5.105263157894737,9,0.05217391304347826,en,0.0,0.0,0.16800519824028015,0.7034807205200195,0.8404476642608643,Train
1572,16,3.25,6,0.0625,en,-0.5,0.5,0.004942558240145445,0.9111837148666382,0.659281313419342,Train
1574,67,4.230769230769231,10,0.07462686567164178,en,-0.18125,0.5562499999999999,0.0028176887426525354,0.8142368197441101,0.08538711071014404,Train
1579,123,4.083333333333333,8,0.032520325203252036,en,0.2,0.2,0.006361054256558418,0.8902854919433594,0.005539536476135254,Train
1581,140,6.05,17,0.03571428571428571,en,-0.525,0.5166666666666667,0.000926908862311393,0.15469342470169067,0.5458336472511292,Train
1582,80,3.263157894736842,6,0.0,en,-1.0,1.0,0.3992040455341339,0.9162479043006897,0.11647969484329224,Train
1583,86,4.8,14,0.03488372093023256,en,-0.03787878787878788,0.5959595959595959,0.0014311824925243855,0.54135662317276,0.1480482816696167,Train
1584,73,4.285714285714286,8,0.0684931506849315,en,0.0,0.0,0.0007919924682937562,0.5046907663345337,0.028833746910095215,Train
1585,127,7.466666666666667,13,0.047244094488188976,en,0.6666666666666666,0.5,0.03712569177150726,0.8633336424827576,0.010210573673248291,Train
1586,121,4.260869565217392,10,0.049586776859504134,en,-0.625,0.4,0.009755939245223999,0.9020037651062012,0.38715416193008423,Train
1587,41,4.25,7,0.07317073170731707,en,0.0,0.0,0.004351784475147724,0.9662808775901794,0.35928207635879517,Train
1590,96,8.6,18,0.125,en,0.59073486328125,0.7,0.0025655399076640606,0.8571503162384033,0.009278416633605957,Train
1591,114,4.2272727272727275,12,0.02631578947368421,en,0.3333333333333333,0.3833333333333333,0.00801562238484621,0.6120916604995728,0.10024690628051758,Train
1592,137,5.2727272727272725,11,0.0364963503649635,en,-0.04910714285714286,0.59375,0.015052353963255882,0.3814210295677185,0.5730758905410767,Train
1593,22,3.6,7,0.0,en,0.0,0.0,0.0018568556988611817,0.8575013279914856,0.14131128787994385,Train
1597,127,4.12,7,0.047244094488188976,en,0.3,0.1,0.22865775227546692,0.901489794254303,0.14985644817352295,Train
1598,120,5.315789473684211,11,0.075,en,0.0,0.0,0.010869606398046017,0.5033948421478271,0.3605523109436035,Train
1599,133,5.090909090909091,13,0.06015037593984962,en,0.7,1.0,0.0007153462502174079,0.8028026819229126,0.25760263204574585,Train
1600,70,4.461538461538462,10,0.02857142857142857,en,0.23333333333333336,0.7083333333333333,0.000798007647972554,0.11480087041854858,0.2195073962211609,Train
1603,22,2.8333333333333335,5,0.0,en,0.0,0.0,0.0015700525837019086,0.9641860127449036,0.029223263263702393,Train
1604,68,6.555555555555555,17,0.04411764705882353,en,-0.07692307692307693,0.2692307692307692,0.3891337215900421,0.9536788463592529,0.2722715139389038,Train
1605,28,3.8333333333333335,5,0.03571428571428571,en,-0.05,0.4,0.017280278727412224,0.9778653383255005,0.8209335207939148,Train
1607,119,4.0,10,0.01680672268907563,en,-0.39583333333333326,0.5888888888888889,0.0032732500694692135,0.42345207929611206,0.1647714376449585,Train
1608,65,4.5,9,0.046153846153846156,en,-0.2,0.8,0.9416905045509338,0.37291306257247925,0.04739046096801758,Train
1609,129,5.7894736842105265,12,0.06201550387596899,en,0.0,0.0,0.061307039111852646,0.3587605357170105,0.007558345794677734,Train
1610,88,5.846153846153846,13,0.125,en,0.25,1.0,0.985382080078125,0.9525856971740723,0.012450039386749268,Train
1611,90,4.6875,8,0.03333333333333333,en,0.10000000000000002,0.6333333333333333,0.0010595981730148196,0.964657187461853,0.8174513578414917,Train
1613,127,3.923076923076923,10,0.047244094488188976,en,-0.13333333333333333,0.725,0.0021118440199643373,0.521237313747406,0.016965627670288086,Train
1615,100,4.9411764705882355,10,0.02,en,0.23333333333333336,0.8333333333333334,0.003756234422326088,0.9580881595611572,0.46043938398361206,Train
1616,101,4.1,10,0.019801980198019802,en,-0.5,0.6666666666666666,0.7239616513252258,0.9145690202713013,0.962774395942688,Train
